url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/projectdetail/2067804-5946834,2067804-5946834,None,Marche-en-Famenne,6900,None,None,None,None,None,None,None,None,0,None,0,252 000 € - 315 400 €
https://immovlan.be/en/detail/residence/for-sale/6838/corbion/vbd18852,vbd18852,Residence,Corbion,6838,2024,New,220,0,3,None,1,3,1,150,0,349 000 €
https://immovlan.be/en/projectdetail/2067804-6654464,2067804-6654464,None,Marche-en-Famenne,6900,None,None,None,None,None,None,None,None,0,None,0,284 100 € - 314 300 €
https://immovlan.be/en/detail/residence/for-sale/6838/corbion/vbd19902,vbd19902,Residence,Corbion,6838,None,Normal,131,0,3,None,0,3,0,None,0,129 000 €
https://immovlan.be/en/projectdetail/21382-in00001363-9000008,21382-in00001363-9000008,None,Durbuy,6940,None,None,None,None,None,None,None,None,0,None,0,401 998 € - 995 000 €
https://immovlan.be/en/detail/residence/for-sale/6838/corbion/vbd38134,vbd38134,Residence,Corbion,6838,2024,New,220,0,3,None,1,3,1,150,0,349 000 €
https://immovlan.be/en/projectdetail/21382-in00001363-9000009,21382-in00001363-9000009,None,Durbuy,6940,None,None,None,None,None,None,None,None,0,None,0,275 000 € - 515 000 €
https://immovlan.be/en/detail/residence/for-sale/6838/corbion/vwd15080,vwd15080,Residence,Corbion,6838,None,Normal,120,None,2,1,None,2,0,None,0,139 000 €
https://immovlan.be/en/projectdetail/21382-in00001363_om_3526,21382-in00001363_om_3526,None,Barvaux-sur-Ourthe,6940,None,None,None,None,None,None,None,None,0,None,0,156 500 € - 232 875 €
https://immovlan.be/en/detail/residence/for-sale/6840/hamipre/vbd33321,vbd33321,Residence,Hamipré,6840,2020,None,130,0,4,None,1,4,1,600,0,420 000 €
https://immovlan.be/en/projectdetail/27116-in00561061_om_545,27116-in00561061_om_545,None,Arlon,6700,None,None,None,None,None,None,None,None,0,None,0,252 500 € - 391 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/longlier/vbd06098,vbd06098,Residence,Longlier,6840,2021,Excellent,180,0,4,1,1,3,1,609,0,395 000 €
https://immovlan.be/en/projectdetail/2725750-5711324,2725750-5711324,None,Bertrix,6880,None,None,None,None,None,None,None,None,0,None,0,249 900 € - 299 600 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbc76294,vbc76294,Residence,Neufchâteau,6840,None,Normal,130,0,3,1,None,2,0,None,0,215 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbc97564,vbc97564,Residence,Neufchâteau,6840,None,To be renovated,316,0,3,None,0,None,0,None,0,100 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbc97573,vbc97573,Residence,Neufchâteau,6840,None,To be renovated,600,0,5,None,0,None,0,None,0,250 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd12447,vbd12447,Residence,Neufchâteau,6840,1875,Fully renovated,195,0,3,1,1,4,1,1200,0,309 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd12942,vbd12942,Residence,Neufchâteau,6840,None,Normal,None,0,3,None,0,2,1,None,0,195 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd20488,vbd20488,Residence,Neufchâteau,6840,2008,Excellent,195,0,5,1,1,4,1,550,0,529 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd22021,vbd22021,Residence,Neufchâteau,6840,1990,Normal,310,0,6,None,0,4,1,None,0,425 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd34862,vbd34862,Residence,Neufchâteau,6840,None,None,369,0,4,None,1,4,1,None,0,595 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd35888,vbd35888,Residence,Neufchâteau,6840,1899,To be renovated,243,0,6,None,1,4,1,190,0,199 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd35889,vbd35889,Residence,Neufchâteau,6840,1934,Normal,270,0,3,None,1,4,1,250,0,259 000 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd46361,vbd46361,Residence,Neufchâteau,6840,None,Normal,115,0,3,None,1,2,0,None,0,174 900 €
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd51752,vbd51752,Residence,Neufchâteau,6840,1918,To be renovated,140,0,5,None,1,3,1,None,0,130 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/carlsbourg/vax47655,vax47655,Residence,Carlsbourg,6850,1850,None,850,1,9,None,1,4,1,None,1,1 650 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/offagne/vbd51170,vbd51170,Residence,Offagne,6850,1970,To be renovated,145,0,4,None,0,4,1,1419,0,160 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/offagne/vwd15334,vwd15334,None,None,None,None,None,None,None,None,None,None,None,0,None,0,None
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbc79017,vbc79017,Residence,Paliseul,6850,None,Normal,150,0,3,1,None,None,1,None,0,245 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd05635,vbd05635,Residence,Paliseul,6850,None,Normal,82,0,2,None,1,None,1,None,0,150 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd15242,vbd15242,Residence,Paliseul,6850,2015,New,130,0,4,None,1,2,1,40,0,279 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd22062,vbd22062,Residence,Paliseul,6850,2015,New,130,0,3,None,1,2,1,40,0,279 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd23527,vbd23527,Residence,Paliseul,6850,1969,To renovate,210,None,7,None,1,None,1,None,0,Price on request
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd27541,vbd27541,Residence,Paliseul,6850,1966,To be renovated,None,0,3,None,1,4,1,None,0,235 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd38593,vbd38593,Residence,Paliseul,6850,2015,New,130,0,4,None,1,2,1,40,0,279 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd41310,vbd41310,Residence,Paliseul,6850,1850,None,206,0,4,None,1,3,1,None,0,217 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd47158,vbd47158,Residence,Paliseul,6850,1918,To be renovated,150,0,3,1,1,4,1,640,0,219 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd51340,vbd51340,Residence,Paliseul,6850,1970,Fully renovated,62,0,2,1,1,3,1,50,0,139 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd52432,vbd52432,Residence,Paliseul,6850,2020,Excellent,135,0,3,1,1,3,1,300,0,309 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vwd15058,vwd15058,Residence,Paliseul,6850,None,To be renovated,128,None,4,1,1,2,1,None,0,125 000 €
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vwd15217,vwd15217,Residence,Paliseul,6850,None,Normal,250,None,3,1,None,4,1,None,0,300 000 €
https://immovlan.be/en/detail/residence/for-sale/6851/nollevaux/vbd51449,vbd51449,Residence,Nollevaux,6851,2024,New,170,0,4,1,1,3,1,400,0,319 000 €
https://immovlan.be/en/detail/residence/for-sale/6852/maissin/vbd27333,vbd27333,Residence,Maissin,6852,1959,Fully renovated,140,0,2,1,1,4,1,1400,0,Price on request
https://immovlan.be/en/detail/residence/for-sale/6852/maissin/vbd42104,vbd42104,Residence,Maissin,6852,1918,To be renovated,240,0,4,None,None,3,1,105,0,Make offer from 165 000 €
https://immovlan.be/en/detail/residence/for-sale/6853/framont/vbc22007,vbc22007,Residence,Framont,6853,1900,Normal,120,0,2,None,1,2,0,None,0,Make offer from 130 000 €
https://immovlan.be/en/detail/residence/for-sale/6853/framont/vbc96170,vbc96170,Residence,Framont,6853,1900,Normal,120,0,2,None,1,2,0,None,0,Make offer from 130 000 €
https://immovlan.be/en/detail/residence/for-sale/6856/fays-les-veneurs/vbd18441,vbd18441,Residence,Fays-les-Veneurs,6856,1950,To renovate,128,0,3,None,0,3,1,None,0,155 000 €
https://immovlan.be/en/detail/residence/for-sale/6860/ebly/vbd09468,vbd09468,Residence,Ébly,6860,2012,None,125,0,3,None,1,None,1,None,0,279 000 €
