url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/detail/residence/for-sale/6230/buzet/vbd49989,vbd49989,Residence,Buzet,6230,None,Normal,154,0,4,None,1,3,1,None,0,Make offer from 299 000 €
https://immovlan.be/en/detail/residence/for-sale/8720/dentergem/rbu61483,rbu61483,Residence,Dentergem,8720,None,None,181,None,3,None,0,None,1,None,0,353 500 €
https://immovlan.be/en/detail/residence/for-sale/9230/massemen/vbd48443,vbd48443,Residence,Massemen,9230,None,New,184,None,3,None,None,4,0,None,0,630 926 €
https://immovlan.be/en/detail/residence/for-sale/6230/obaix/vbd45576,vbd45576,Residence,Obaix,6230,None,None,100,0,2,None,0,None,0,None,0,160 000 €
https://immovlan.be/en/detail/residence/for-sale/8720/wakken/rbu64398,rbu64398,Residence,Wakken,8720,None,Normal,299,0,3,None,0,None,0,None,0,445 000 €
https://immovlan.be/en/detail/residence/for-sale/9230/massemen/vbd48444,vbd48444,Residence,Massemen,9230,None,New,172,None,3,None,None,4,0,None,0,642 611 €
https://immovlan.be/en/detail/residence/for-sale/6240/farciennes/vbd46983,vbd46983,Residence,Farciennes,6240,None,Normal,45,0,1,None,0,4,1,None,0,129 000 €
https://immovlan.be/en/detail/residence/for-sale/8720/wakken/rbu66380,rbu66380,Residence,Wakken,8720,None,Normal,299,0,3,None,0,None,0,None,0,445 000 €
https://immovlan.be/en/detail/residence/for-sale/9230/westrem/vbd44399,vbd44399,Residence,Westrem,9230,None,New,207,None,4,None,None,3,0,None,0,537 676 €
https://immovlan.be/en/detail/residence/for-sale/6250/aiseau-presles/vbd42976,vbd42976,Residence,Aiseau-Presles,6250,None,Normal,135,None,3,1,1,4,1,1000,0,Make offer from 359 000 €
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbt75896,rbt75896,Residence,Wetteren,9230,1965,Normal,315,None,9,None,1,4,1,1100,0,885 000 €
https://immovlan.be/en/detail/residence/for-sale/8730/beernem/rbu61971,rbu61971,Residence,Beernem,8730,None,None,130,None,3,None,0,3,1,None,0,373 975 €
https://immovlan.be/en/detail/residence/for-sale/6280/gerpinnes/vbd32345,vbd32345,Residence,Gerpinnes,6280,None,To be renovated,165,0,4,None,0,4,1,None,0,320 000 €
https://immovlan.be/en/detail/residence/for-sale/8730/beernem/rbu61972,rbu61972,Residence,Beernem,8730,None,None,150,None,3,None,0,2,1,None,0,370 000 €
https://immovlan.be/en/detail/residence/for-sale/6280/gougnies/vbd48866,vbd48866,Residence,Gougnies,6280,None,Normal,191,0,3,None,0,3,0,None,0,175 000 €
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57134,rbu57134,Residence,Wetteren,9230,2025,New,164,0,3,1,1,4,1,None,0,495 000 €
https://immovlan.be/en/detail/residence/for-sale/8730/beernem/rbu61973,rbu61973,Residence,Beernem,8730,None,None,131,None,3,None,0,3,1,None,0,374 000 €
https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd48781,vbd48781,Residence,Froidchapelle,6440,2022,Excellent,95,1,2,1,1,4,0,None,0,Make offer from 199 000 €
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57135,rbu57135,Residence,Wetteren,9230,2025,New,160,0,3,1,1,3,1,None,0,460 000 €
https://immovlan.be/en/detail/residence/for-sale/8730/beernem/rbu61974,rbu61974,Residence,Beernem,8730,None,None,150,None,3,None,0,2,1,None,0,370 000 €
https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd48942,vbd48942,Residence,Froidchapelle,6440,2005,Excellent,116,0,4,1,0,4,1,290,0,Make offer from 175 000 €
